label,text
0,"helloooo... wake up..! ""sweet"" ""morning"" ""welcomes"" ""you"" ""enjoy"" ""this day"" ""with full of joy"".. ""gud mrng""."
0,who were those people ? were you in a tour ? i thought you were doing that sofa thing you sent me ? your curious sugar
0,yep. i do like the pink furniture tho.
0,just got outta class gonna go gym.
0,so do you have samus shoulders yet
0,watching tv lor...
0,"oh yes, why is it like torture watching england?"
0,pls speak with me. i wont ask anything other then you friendship.
0,do you always celebrate ny's with your family ?
0,s s..first time..dhoni rocks...
0,"got ur mail dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
1,"did you hear about the new ""divorce barbie""? it comes with all of ken's stuff!"
0,"thursday night? yeah, sure thing, we'll work it out then"
0,no drama pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.no reason why there should be an ego of not going 'if not invited' when actually its necessity to go.wait for very serious reppurcussions.
0,so what do you guys do.
0,i am back. good journey! let me know if you need any of the receipts. shall i tell you like the pendent?
0,how are you doing. how's the queen. are you going for the royal wedding
0,oh for fuck's sake she's in like tallahassee
0,ard 6 like dat lor.
0,"yes, i'm small kid.. and boost is the secret of my energy.."
0,is there any movie theatre i can go to and watch unlimited movies and just pay once?
0,hey mr  and i are going to the sea view and having a couple of gays i mean games! give me a bell when ya finish
0,that seems unnecessarily affectionate
0,o. well uv causes mutations. sunscreen is like essential thesedays
1,buy space invaders 4 a chance 2 win orig arcade game console. press 0 for games arcade (std wap charge) see o2.co.uk/games 4 terms + settings. no purchase
0,so what did the bank say about the money?
0,we are both fine. thanks
0,is there any training tomorrow?
0,"said kiss, kiss, i can't do the sound effects! he is a gorgeous man isn't he! kind of person who needs a smile to brighten his day!"
0,"* was a nice day and, impressively, i was sensible, went home early and now feel fine. or am i just boring?! when's yours, i can't remember."
0,"we are hoping to get away by 7, from langport. you still up for town tonight?"
0,"haha get used to driving to usf man, i know a lot of stoners"
1,call 09090900040 & listen to extreme dirty live chat going on in the office right now total privacy no one knows your [sic] listening 60p min 24/7mp 0870753331018+
0,what today-sunday..sunday is holiday..so no work..
1,"sunshine hols. to claim ur med holiday send a stamped self address envelope to drinks on us uk, po box 113, bray, wicklow, eire. quiz starts saturday! unsub stop"
0,"received, understood n acted upon!"
0,g wants to know where the fuck you are
1,kit strip - you have been billed 150p. netcollex ltd. po box 1013 ig11 oja
0,y lei?
0,"god picked up a flower and dippeditinadew, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,this friend is 4u"
0,ok lor... but buy wat?
1,"call 09094100151 to use ur mins! calls cast 10p/min (mob vary). service provided by aom, just gbp5/month. aom box61,m60 1er until u stop. ages 18+ only!"
0,goodmorning today i am late for  &lt;decimal&gt; min.
0,ü all write or wat..
0,"dear sir,salam alaikkum.pride and pleasure meeting you today at the tea shop.we are pleased to send you our contact number at qatar.rakhesh an indian.pls save our number.respectful regards."
0,dear how is chechi. did you talk to her
0,fine. do you remember me.
0,cos darren say ü considering mah so i ask ü...
0,be sure to check your yahoo email. we sent photos yesterday
0,i will come tomorrow di
0,im late tellmiss im on my way
1,"free game. get rayman golf 4 free from the o2 games arcade. 1st get ur games settings. reply post, then save & activ8. press 0 key for arcade. termsapply"
1,"ur balance is now £600. next question: complete the landmark, big, a. bob, b. barry or c. ben ?. text a, b or c to 83738. good luck!"
0,you tell what happen dont behave like this to me. ok no need to say
0,when you are big..| god will bring success.
0,"hey babe, my friend had to cancel, still up for a visit ?"
0,when did you get to the library
0,den wat will e schedule b lk on sun?
0,"i need an 8th but i'm off campus atm, could i pick up in an hour or two?"
0,r u meeting da ge at nite tmr?
0,haha okay... today weekend leh...
0,oh:)as usual vijay film or its different?
0,"sorry, i'll call later in meeting"
1,urgent! this is the 2nd attempt to contact u!u have won £1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max£7. 50
0,lmao!nice 1
0,just forced myself to eat a slice. i'm really not hungry tho. this sucks. mark is getting worried. he knows i'm sick when i turn down pizza. lol
0,have a nice day my dear.
0,"not yet chikku..going to room nw, i'm in bus.."
1,"dear voucher holder, to claim this weeks offer, at you pc please go to http://www.e-tlp.co.uk/reward. ts&cs apply."
0,"nah, i'm a perpetual dd"
0,no calls..messages..missed calls
0,thts god's gift for birds as humans hav some natural gift frm god..
0,i sent them. do you like?
0,i am in office:)whats the matter..msg me now.i will call you at break:).
1,"congratulations! thanks to a good friend u have won the £2,000 xmas prize. 2 claim is easy, just call 08718726971 now! only 10p per minute. bt-national-rate."
0,wow so healthy. old airport rd lor. cant thk of anything else. but i'll b bathing my dog later.
0,ü log off 4 wat. it's sdryb8i
0,"yup, leaving right now, be back soon"
0,did you catch the bus ? are you frying an egg ? did you make a tea? are you eating your mom's left over dinner ? do you feel my love ?
0,btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
0,what's happening with you. have you gotten a job and have you begun registration for permanent residency
0,what i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
0,hope you are having a great new semester. do wish you the very best. you are made for greatness.
0,"yeah go on then, bored and depressed sittin waitin for phone to ring... hope the wind drops though, scary"
0,"yeah why not, is the gang all ready"
0,"if you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
1,gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send stop to 89070
0,it means u could not keep ur words.
0,so how's scotland. hope you are not over showing your jjc tendencies. take care. live the dream
0,i'm done...
0,i said its okay. sorry
0,2mro i am not coming to gym machan. goodnight.
0,huh y lei...
0,i absolutely love south park! i only recently started watching the office.
0,k.k:)when are you going?
0,which is weird because i know i had it at one point
0,yup ok thanx...
0,"yeah there's barely enough room for the two of us, x has too many fucking shoes. sorry man, see you later"
0,ü dun wan to watch infernal affair?
0,"k, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, i'll tell you when they know for sure"
0,wat uniform? in where get?
0,"happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
0,"ever green quote ever told by jerry in cartoon ""a person who irritates u always is the one who loves u vry much but fails to express it...!..!! :-) :-) gud nyt"
0,haven't left yet so probably gonna be here til dinner
0,no no:)this is kallis home ground.amla home town is durban:)
0,ya! when are ü taking ure practical lessons? i start in june..
0,im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?
1,"win: we have a winner! mr. t. foley won an ipod! more exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
0,but i'm really really broke oh. no amount is too small even  &lt;#&gt;
0,then. you are eldest know.
1,what do u want for xmas? how about 100 free text messages & a new video phone with half price line rental? call free now on 0800 0721072 to find out more!
0,yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
0,"dear,me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
0,sounds great! im going to sleep now. have a good night!
0,"it's fine, imma get a drink or somethin. want me to come find you?"
0,ok. c u then.
0,k da:)how many page you want?
1,you have won a guaranteed £200 award or even £1000 cashto claim ur award call free on 08000407165 (18+) 2 stop getstop on 88222 php
0,i tot u reach liao. he said t-shirt.
0,"yeah, don't go to bed, i'll be back before midnight"
